Timestamp,Time (s),Battery Voltage (V),Battery Current (A),RPM,Kv,Power (kW),Controller Temp (°C),External Temp (°C),Gear,Regen,Brake,Park,Stand,Reverse,Controller Status,Vd (V),Vq (V),Id (A),Iq (A),Power Angle (°),Mode,Setting ID,Flux Weaken,Flux Compensation,Current Limit,RPM Limit,Kp,Ki,Overmodulation Limit,peak_rpm_history,Flux Cal,Vol Cal,Cur Cal
2025-06-06 15:39:44.915849,252.85829067230225,49.4,13.2,77,1.5587044534412955,0.6520799999999999,45,25,S,False,False,False,False,False,RUN,0.76,2.09,0.1,1.85,-16.88904846298287,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,493,3.0,1123.0,127.0
2025-06-06 15:39:45.479004,253.43050861358645,49.5,6.3,87,1.7575757575757576,0.3118499999999999,45,25,S,False,False,False,False,False,RUN,0.58,9.37,-0.04,20.95,-3.651466272378222,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,493,3.0,1123.0,127.0
2025-06-06 15:39:46.029084,253.98620533943176,48.1,5.3,81,1.683991683991684,0.25493,45,25,S,True,False,False,False,False,RUN,0.28,3.32,0.02,-1.13,174.16525519912204,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,493,3.0,1123.0,127.0
2025-06-06 15:39:46.595966,254.5503249168396,49.7,1.8,75,1.5090543259557343,0.08946,45,25,S,False,False,False,False,False,RUN,0.36,3.9,-0.04,3.89,-5.863034880149596,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,493,3.0,1123.0,127.0
2025-06-06 15:39:47.147710,255.10309886932373,49.8,-0.5,66,1.3253012048192772,-0.0249,45,25,S,True,False,False,False,False,RUN,0.3,1.71,-0.06,-2.56,171.39199733858615,🚀 Tốc độ cao (field weakening),6842a75a,500,14,30,600,9000,350,12,493,3.0,1123.0,127.0
2025-06-06 15:39:47.730050,255.68013882637024,49.8,-0.4,54,1.0843373493975903,-0.01992,45,25,S,True,False,False,False,False,RUN,0.49,1.19,0.03,-2.13,156.81293549293807,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,493,3.0,1123.0,127.0
2025-06-06 15:39:48.285381,256.239825963974,49.4,-0.6,57,1.153846153846154,-0.0296399999999999,45,25,S,False,False,False,False,False,RUN,1.09,7.85,0.08,12.1,-7.526364059890215,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,493,3.0,1123.0,127.0
2025-06-06 15:39:48.863458,256.8118295669556,49.6,4.3,60,1.2096774193548387,0.21328,46,25,S,True,False,False,False,False,RUN,0.55,1.77,0.02,-0.75,161.2106541861743,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,493,3.0,1123.0,127.0
2025-06-06 15:39:49.430454,257.38292050361633,49.8,-0.4,53,1.06425702811245,-0.01992,45,25,S,True,False,False,False,False,RUN,0.45,1.3,0.01,-0.67,160.05141060324766,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,493,3.0,1123.0,127.0
2025-06-06 15:39:49.987817,257.9379665851593,49.8,-0.3,45,0.9036144578313252,-0.0149399999999999,45,25,S,True,False,False,False,False,RUN,0.07,1.06,-0.02,-0.53,178.3828817810648,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,493,3.0,1123.0,127.0
2025-06-06 15:39:50.567783,258.51754236221313,49.8,-0.2,31,0.6224899598393575,-0.00996,45,25,S,True,False,False,False,False,RUN,-0.05,0.4,-0.02,-0.37,-169.7809255921811,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,493,3.0,1123.0,127.0
2025-06-06 15:39:51.139057,259.09060430526733,49.8,-0.1,19,0.3815261044176707,-0.00498,45,25,S,True,False,False,False,False,RUN,0.0,0.0,-0.01,-0.25,0.0,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,493,3.0,1123.0,127.0
2025-06-06 15:39:51.703896,259.66238141059875,49.9,-0.1,0,0.0,-0.00499,45,25,S,False,False,False,False,False,RUN,0.01,0.06,0.0,-0.01,170.53767779197435,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,493,3.0,1123.0,127.0
2025-06-06 15:39:52.271441,260.22693610191345,49.8,0.0,0,0.0,0.0,45,25,S,False,False,False,False,False,RUN,0.04,-0.01,0.0,-0.01,75.96375653207352,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,0,3.0,1123.0,127.0
2025-06-06 15:39:52.829951,260.7827308177948,49.9,0.0,0,0.0,0.0,45,25,S,False,False,False,False,False,IDLE,-0.04,-0.03,0.0,0.0,0.0,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,0,3.0,1123.0,127.0
2025-06-06 15:39:53.380314,261.3329691886902,49.9,-0.1,0,0.0,-0.00499,45,25,S,False,False,False,False,False,IDLE,-0.04,-0.03,0.0,0.0,0.0,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,0,3.0,1123.0,127.0
2025-06-06 15:39:53.934836,261.88470935821533,49.9,-0.1,0,0.0,-0.00499,45,25,S,False,False,False,False,False,IDLE,-0.04,-0.03,0.0,0.0,0.0,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,0,3.0,1123.0,127.0
2025-06-06 15:39:54.516876,262.4672977924347,49.9,-0.1,0,0.0,-0.00499,45,25,S,False,False,False,False,False,IDLE,-0.04,-0.03,0.0,0.0,0.0,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,0,3.0,1123.0,127.0
2025-06-06 15:39:55.081635,263.0326554775238,49.9,-0.1,0,0.0,-0.00499,45,25,S,False,False,False,False,False,IDLE,-0.04,-0.03,0.0,0.0,0.0,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,0,3.0,1123.0,127.0
2025-06-06 15:39:55.688915,263.6395423412323,49.9,-0.1,0,0.0,-0.00499,45,25,S,False,False,False,False,False,IDLE,-0.04,-0.03,0.0,0.0,0.0,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,0,3.0,1123.0,127.0
2025-06-06 15:39:56.341201,264.2898371219635,50.0,-0.1,0,0.0,-0.005,45,25,S,False,False,False,False,False,IDLE,-0.04,-0.03,0.0,0.0,0.0,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,0,3.0,1123.0,127.0
2025-06-06 15:39:56.924863,264.8799533843994,50.0,-0.2,0,0.0,-0.01,45,25,S,False,False,False,False,False,IDLE,-0.04,-0.03,0.0,0.0,0.0,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,0,3.0,1123.0,127.0
2025-06-06 15:39:57.495189,265.4489758014679,50.0,-0.1,0,0.0,-0.005,45,25,S,False,False,False,False,False,IDLE,-0.04,-0.03,0.0,0.0,0.0,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,0,3.0,1123.0,127.0
2025-06-06 15:39:58.043911,265.996776342392,50.0,-0.2,0,0.0,-0.01,45,25,S,False,False,False,False,False,IDLE,-0.04,-0.03,0.0,0.0,0.0,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,0,3.0,1123.0,127.0
2025-06-06 15:39:58.599817,266.5522153377533,50.0,-0.2,0,0.0,-0.01,45,25,S,False,False,False,False,False,IDLE,-0.04,-0.03,0.0,0.0,0.0,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,0,3.0,1123.0,127.0
2025-06-06 15:39:59.195588,267.1490385532379,50.0,-0.2,0,0.0,-0.01,45,25,S,False,False,False,False,False,IDLE,-0.04,-0.03,0.0,0.0,0.0,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,0,3.0,1123.0,127.0
2025-06-06 15:39:59.761398,267.7077898979187,50.0,-0.2,0,0.0,-0.01,45,25,S,False,False,False,False,False,IDLE,-0.04,-0.03,0.0,0.0,0.0,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,0,3.0,1123.0,127.0
2025-06-06 15:40:00.401414,268.34973216056824,50.0,-0.2,0,0.0,-0.01,45,25,S,False,False,False,False,False,IDLE,-0.04,-0.03,0.0,0.0,0.0,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,0,3.0,1123.0,127.0
2025-06-06 15:40:00.970142,268.9212040901184,50.0,-0.2,0,0.0,-0.01,45,25,S,False,False,False,False,False,IDLE,-0.04,-0.03,0.0,0.0,0.0,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,0,3.0,1123.0,127.0
2025-06-06 15:40:01.552807,269.5050780773163,50.0,-0.2,0,0.0,-0.01,45,25,S,False,False,False,False,False,IDLE,-0.04,-0.03,0.0,0.0,0.0,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,0,3.0,1123.0,127.0
2025-06-06 15:40:02.205998,270.1545503139496,50.0,-0.2,0,0.0,-0.01,45,25,S,False,False,False,False,False,IDLE,-0.04,-0.03,0.0,0.0,0.0,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,0,3.0,1123.0,127.0
2025-06-06 15:40:02.835453,270.7882287502289,50.0,-0.2,0,0.0,-0.01,45,25,S,False,False,False,False,False,IDLE,-0.04,-0.03,0.0,0.0,0.0,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,0,3.0,1123.0,127.0
2025-06-06 15:40:03.394991,271.34848833084106,50.0,-0.2,0,0.0,-0.01,45,25,S,False,False,False,False,False,IDLE,-0.04,-0.03,0.0,0.0,0.0,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,0,3.0,1123.0,127.0
2025-06-06 15:40:03.962140,271.91295647621155,50.0,-0.2,0,0.0,-0.01,45,25,S,False,False,False,False,False,IDLE,-0.04,-0.03,0.0,0.0,0.0,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,0,3.0,1123.0,127.0
2025-06-06 15:40:04.543122,272.4911048412323,50.0,-0.2,0,0.0,-0.01,45,25,S,False,False,False,False,False,IDLE,-0.04,-0.03,0.0,0.0,0.0,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,0,3.0,1123.0,127.0
2025-06-06 15:40:05.247988,273.19836258888245,50.0,-0.2,0,0.0,-0.01,45,25,S,False,False,False,False,False,IDLE,-0.04,-0.03,0.0,0.0,0.0,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,0,3.0,1123.0,127.0
2025-06-06 15:40:05.815773,273.7654592990875,50.0,-0.2,0,0.0,-0.01,45,25,S,False,False,False,False,False,IDLE,-0.04,-0.03,0.0,0.0,0.0,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,0,3.0,1123.0,127.0
2025-06-06 15:40:06.381991,274.3273355960846,50.0,-0.2,0,0.0,-0.01,45,25,S,False,False,False,False,False,IDLE,-0.04,-0.03,0.0,0.0,0.0,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,0,3.0,1123.0,127.0
2025-06-06 15:40:07.029332,274.98347568511963,50.1,-0.2,0,0.0,-0.01002,45,25,S,False,False,False,False,False,IDLE,-0.04,-0.03,0.0,0.0,0.0,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,0,3.0,1123.0,127.0
2025-06-06 15:40:07.664124,275.6142194271088,50.1,-0.2,0,0.0,-0.01002,45,25,S,False,False,False,False,False,IDLE,-0.04,-0.03,0.0,0.0,0.0,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,0,3.0,1123.0,127.0
2025-06-06 15:40:08.241477,276.18861746788025,50.1,-0.2,0,0.0,-0.01002,45,25,S,False,False,False,False,False,IDLE,-0.04,-0.03,0.0,0.0,0.0,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,0,3.0,1123.0,127.0
2025-06-06 15:40:08.857829,276.80896067619324,50.1,-0.2,0,0.0,-0.01002,45,25,S,False,False,False,False,False,IDLE,-0.04,-0.03,0.0,0.0,0.0,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,0,3.0,1123.0,127.0
